area;ciudad;conglomerado;zona;sector;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;id_sector;id_hogar;fexp;plan_muestreo
2;60158;901302;999;26;99;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60158901302;6,01589E+16;122,720907;621
2;60158;901302;999;26;99;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60158901302;6,01589E+16;122,720907;621
2;60158;901302;999;26;99;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60158901302;6,01589E+16;122,720907;621
2;60158;901302;999;31;99;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60158901302;6,01589E+16;122,720907;621
2;60158;901302;999;31;99;6;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;60158901302;6,01589E+16;122,720907;621
2;60158;901302;999;31;99;7;1;2;2;2;2;2;2;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;60158901302;6,01589E+16;122,720907;621
2;60158;901302;999;26;99;9;1;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;2;2;2;2;3;3;3;60158901302;6,01589E+16;122,720907;621
2;60159;901801;999;1;5;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;1;1;2;2;60159901801;6,01599E+16;134,5189022;621
2;60159;901801;999;1;5;2;1;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;60159901801;6,01599E+16;134,5189022;621
2;60159;901801;999;1;5;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;60159901801;6,01599E+16;134,5189022;621
2;60159;901801;999;1;5;4;1;2;2;2;2;3;2;3;2;2;2;3;2;3;2;3;2;2;2;2;3;3;2;2;60159901801;6,01599E+16;134,5189022;621
2;60159;901801;999;1;5;5;1;3;2;3;2;3;3;2;2;1;1;3;2;3;3;2;2;2;2;2;2;2;3;3;60159901801;6,01599E+16;134,5189022;621
2;60159;901801;999;4;5;6;1;2;2;2;2;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;60159901801;6,01599E+16;134,5189022;621
2;60159;901801;999;1;5;8;1;3;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;3;3;3;60159901801;6,01599E+16;134,5189022;621
2;60161;901102;999;20;9;1;1;2;3;2;3;2;3;2;3;2;2;2;2;3;2;2;3;2;2;2;2;2;2;2;60161901102;6,01619E+16;1716,871056;621
2;60161;901102;999;20;9;2;1;2;2;2;3;3;3;3;3;2;3;3;3;2;2;2;3;2;2;2;2;2;2;2;60161901102;6,01619E+16;1716,871056;621
2;60161;901102;999;20;9;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60161901102;6,01619E+16;1716,871056;621
2;60161;901102;999;20;9;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;60161901102;6,01619E+16;1716,871056;621
2;60161;901102;999;20;9;5;1;2;3;3;2;3;2;3;2;2;3;2;2;2;2;2;2;1;2;2;2;2;2;2;60161901102;6,01619E+16;1716,871056;621
2;60161;901102;999;20;9;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;3;2;2;60161901102;6,01619E+16;1716,871056;621
2;60161;901102;999;20;9;7;1;3;2;3;2;2;2;3;3;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;60161901102;6,01619E+16;1716,871056;621
1;60250;1302;2;2;9;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60250001302;6,025E+16;235,6576144;612
1;60250;1302;2;2;9;2;1;2;2;3;1;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;60250001302;6,025E+16;235,6576144;612
1;60250;1302;2;2;9;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60250001302;6,025E+16;235,6576144;612
1;60250;1302;2;2;9;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;60250001302;6,025E+16;235,6576144;612
1;60250;1302;2;2;9;5;1;2;2;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60250001302;6,025E+16;235,6576144;612
1;60250;1302;2;2;9;6;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60250001302;6,025E+16;235,6576144;612
1;60250;1302;2;2;9;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;60250001302;6,025E+16;235,6576144;612
2;60250;900402;999;11;9;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;60250900402;6,02509E+16;795,8956849;622
2;60250;900402;999;11;9;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;3;1;2;1;60250900402;6,02509E+16;795,8956849;622
2;60250;900402;999;11;9;3;1;2;2;1;1;2;2;2;2;1;1;2;2;1;2;2;2;2;2;1;3;2;3;3;60250900402;6,02509E+16;795,8956849;622
2;60250;900402;999;11;9;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60250900402;6,02509E+16;795,8956849;622
2;60250;900402;999;11;9;5;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;60250900402;6,02509E+16;795,8956849;622
2;60250;900402;999;11;9;6;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;60250900402;6,02509E+16;795,8956849;622
2;60250;900402;999;11;9;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;60250900402;6,02509E+16;795,8956849;622
2;60250;900803;999;8;5;1;1;2;3;1;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;2;3;2;60250900803;6,02509E+16;287,364125;622
2;60250;900803;999;8;5;2;1;2;3;2;2;3;2;2;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;60250900803;6,02509E+16;287,364125;622
2;60250;900803;999;8;5;3;1;2;2;2;3;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;3;2;3;3;60250900803;6,02509E+16;287,364125;622
2;60250;900803;999;8;5;4;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;2;3;60250900803;6,02509E+16;287,364125;622
2;60250;900803;999;8;5;5;1;3;3;3;3;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;3;2;3;2;60250900803;6,02509E+16;287,364125;622
2;60250;900803;999;8;5;6;1;3;3;3;2;2;3;2;2;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;60250900803;6,02509E+16;287,364125;622
2;60250;900803;999;8;5;7;1;3;3;2;2;2;2;3;2;2;2;3;3;3;2;3;3;2;2;2;2;2;3;2;60250900803;6,02509E+16;287,364125;622
2;60251;900101;999;3;5;1;1;3;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;1;3;3;3;3;60251900101;6,02519E+16;460,6710993;621
2;60251;900101;999;3;5;2;1;3;3;2;1;3;2;3;2;2;2;3;3;3;3;3;3;2;2;1;3;3;3;3;60251900101;6,02519E+16;460,6710993;621
2;60251;900101;999;3;5;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;60251900101;6,02519E+16;460,6710993;621
2;60251;900101;999;3;5;4;1;2;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;60251900101;6,02519E+16;460,6710993;621
2;60251;900101;999;3;5;5;1;3;3;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;60251900101;6,02519E+16;460,6710993;621
2;60251;900101;999;3;5;6;1;3;3;2;2;3;2;3;2;2;2;2;2;3;3;3;3;2;2;2;3;3;3;3;60251900101;6,02519E+16;460,6710993;621
2;60251;900101;999;3;5;7;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;3;3;3;3;60251900101;6,02519E+16;460,6710993;621
2;60251;901401;999;14;5;2;1;3;2;2;2;2;2;2;3;1;1;2;2;1;3;2;2;2;2;2;3;2;1;2;60251901401;6,02519E+16;120,2067896;621
2;60251;901401;999;14;5;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60251901401;6,02519E+16;120,2067896;621
2;60251;901401;999;14;5;6;1;2;3;2;3;2;3;2;2;1;2;2;2;2;1;2;1;2;2;2;3;2;3;2;60251901401;6,02519E+16;120,2067896;621
2;60251;901401;999;14;5;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;2;2;60251901401;6,02519E+16;120,2067896;621
2;60251;901401;999;14;5;9;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;1;3;3;60251901401;6,02519E+16;120,2067896;621
2;60251;901401;999;14;5;10;1;1;1;1;1;3;1;2;2;1;2;2;2;1;1;2;1;2;2;1;1;3;1;1;60251901401;6,02519E+16;120,2067896;621
2;60253;900301;999;6;5;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60253900301;6,02539E+16;663,4125619;621
2;60253;900301;999;6;5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60253900301;6,02539E+16;663,4125619;621
2;60253;900301;999;6;5;3;1;1;2;2;1;2;2;2;2;1;2;2;1;2;1;2;2;2;2;1;2;2;1;1;60253900301;6,02539E+16;663,4125619;621
2;60253;900301;999;6;5;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;60253900301;6,02539E+16;663,4125619;621
2;60253;900301;999;6;5;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;60253900301;6,02539E+16;663,4125619;621
2;60253;900301;999;6;5;6;1;1;2;2;2;2;2;2;2;1;2;2;3;3;1;2;2;2;2;2;1;1;3;3;60253900301;6,02539E+16;663,4125619;621
2;60253;900301;999;6;5;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2;60253900301;6,02539E+16;663,4125619;621
2;60254;101;1;2;5;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;60254000101;6,0254E+16;608,2307654;623
2;60254;101;1;3;5;2;1;3;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;60254000101;6,0254E+16;608,2307654;623
2;60254;101;1;3;5;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60254000101;6,0254E+16;608,2307654;623
2;60254;101;1;3;5;4;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;60254000101;6,0254E+16;608,2307654;623
2;60254;101;1;2;5;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60254000101;6,0254E+16;608,2307654;623
2;60254;101;1;3;5;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60254000101;6,0254E+16;608,2307654;623
2;60254;101;1;2;5;7;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60254000101;6,0254E+16;608,2307654;623
2;60260;901401;999;13;5;1;1;1;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;60260901401;6,02609E+16;1090,495835;621
2;60260;901401;999;13;5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60260901401;6,02609E+16;1090,495835;621
2;60260;901401;999;13;5;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;60260901401;6,02609E+16;1090,495835;621
2;60260;901401;999;13;5;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;3;60260901401;6,02609E+16;1090,495835;621
2;60260;901401;999;13;5;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;3;3;3;2;60260901401;6,02609E+16;1090,495835;621
2;60260;901401;999;13;5;7;1;2;2;2;2;3;2;2;2;1;2;2;2;3;2;2;2;2;2;2;2;3;3;2;60260901401;6,02609E+16;1090,495835;621
2;60260;901401;999;13;5;8;1;2;3;2;2;3;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;60260901401;6,02609E+16;1090,495835;621
2;60260;902502;999;27;5;1;1;2;2;2;2;3;1;2;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;60260902502;6,02609E+16;463,6913846;621
2;60260;902502;999;27;5;2;1;2;2;3;3;3;3;3;3;1;2;2;2;3;1;3;2;2;2;2;2;1;1;1;60260902502;6,02609E+16;463,6913846;621
2;60260;902502;999;27;5;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;3;2;60260902502;6,02609E+16;463,6913846;621
2;60260;902502;999;27;5;4;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;60260902502;6,02609E+16;463,6913846;621
2;60260;902502;999;27;5;5;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;60260902502;6,02609E+16;463,6913846;621
2;60260;902502;999;27;5;6;1;3;3;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;60260902502;6,02609E+16;463,6913846;621
2;60260;902502;999;27;5;7;1;3;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;3;3;2;1;60260902502;6,02609E+16;463,6913846;621
2;60350;901402;999;44;9;2;1;2;3;2;2;2;2;3;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;60350901402;6,03509E+16;242,0311933;621
2;60350;901402;999;44;9;4;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;3;3;3;60350901402;6,03509E+16;242,0311933;621
2;60350;901402;999;44;9;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;60350901402;6,03509E+16;242,0311933;621
2;60350;901402;999;44;9;6;1;3;3;2;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;2;2;3;3;60350901402;6,03509E+16;242,0311933;621
2;60350;901402;999;44;9;7;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;3;3;3;60350901402;6,03509E+16;242,0311933;621
2;60350;901402;999;44;9;8;1;2;3;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;3;3;3;60350901402;6,03509E+16;242,0311933;621
2;60350;901402;999;44;9;10;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60350901402;6,03509E+16;242,0311933;621
2;60350;905301;999;14;9;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;60350905301;6,03509E+16;374,5926876;622
2;60350;905301;999;14;9;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60350905301;6,03509E+16;374,5926876;622
2;60350;905301;999;14;9;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60350905301;6,03509E+16;374,5926876;622
2;60350;905301;999;14;9;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60350905301;6,03509E+16;374,5926876;622
2;60350;905301;999;14;9;9;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60350905301;6,03509E+16;374,5926876;622
2;60350;905301;999;14;9;10;1;3;1;3;3;2;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;1;1;60350905301;6,03509E+16;374,5926876;622
2;60350;905601;999;47;9;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60350905601;6,03509E+16;341,3539551;621
2;60350;905601;999;47;9;3;1;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;60350905601;6,03509E+16;341,3539551;621
2;60350;905601;999;47;9;4;1;3;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60350905601;6,03509E+16;341,3539551;621
2;60350;905601;999;47;9;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;60350905601;6,03509E+16;341,3539551;621
2;60350;905601;999;47;9;7;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;60350905601;6,03509E+16;341,3539551;621
2;60350;905601;999;47;9;8;1;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60350905601;6,03509E+16;341,3539551;621
2;60350;905601;999;47;9;9;1;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;60350905601;6,03509E+16;341,3539551;621
2;60351;900101;999;1;5;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60351900101;6,03519E+16;379,473431;621
2;60351;900101;999;1;5;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;60351900101;6,03519E+16;379,473431;621
2;60351;900101;999;1;5;3;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;60351900101;6,03519E+16;379,473431;621
2;60351;900101;999;1;5;4;1;2;2;2;3;3;2;3;2;2;3;2;2;2;2;2;2;2;2;2;3;3;3;3;60351900101;6,03519E+16;379,473431;621
2;60351;900101;999;1;5;5;1;2;2;3;3;3;3;3;2;3;3;2;2;2;2;2;1;2;2;2;2;2;1;1;60351900101;6,03519E+16;379,473431;621
2;60351;900101;999;1;5;6;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;60351900101;6,03519E+16;379,473431;621
2;60351;900101;999;1;5;7;1;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60351900101;6,03519E+16;379,473431;621
2;60352;901602;999;34;5;1;1;2;2;2;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;60352901602;6,03529E+16;275,9222698;622
2;60352;901602;999;34;5;2;1;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60352901602;6,03529E+16;275,9222698;622
2;60352;901602;999;34;5;3;1;2;2;3;3;2;3;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;60352901602;6,03529E+16;275,9222698;622
2;60352;901602;999;34;5;4;1;2;3;2;2;2;2;2;2;2;2;3;2;2;3;3;3;2;2;2;3;3;2;3;60352901602;6,03529E+16;275,9222698;622
2;60352;901602;999;34;5;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;60352901602;6,03529E+16;275,9222698;622
2;60352;901602;999;34;5;6;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;3;3;2;60352901602;6,03529E+16;275,9222698;622
2;60352;901602;999;34;5;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;60352901602;6,03529E+16;275,9222698;622
2;60352;902501;999;45;9;3;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;60352902501;6,03529E+16;113,024711;621
2;60352;902501;999;45;9;4;1;3;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;3;2;2;3;60352902501;6,03529E+16;113,024711;621
2;60352;902501;999;45;9;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60352902501;6,03529E+16;113,024711;621
2;60352;902501;999;45;9;6;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;3;2;60352902501;6,03529E+16;113,024711;621
2;60352;902501;999;45;9;9;1;3;2;2;3;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;60352902501;6,03529E+16;113,024711;621
2;60352;904701;999;72;5;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;3;60352904701;6,03529E+16;1444,301738;622
2;60352;904701;999;72;5;2;1;3;2;2;2;2;2;2;2;2;3;2;2;2;1;2;2;2;2;2;3;2;2;2;60352904701;6,03529E+16;1444,301738;622
2;60352;904701;999;72;5;3;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;2;2;2;2;2;2;2;60352904701;6,03529E+16;1444,301738;622
2;60352;904701;999;72;5;4;1;2;2;2;2;3;2;2;1;1;2;2;2;2;1;2;2;2;2;2;3;3;3;3;60352904701;6,03529E+16;1444,301738;622
2;60352;904701;999;72;5;5;1;2;3;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;3;3;2;60352904701;6,03529E+16;1444,301738;622
2;60352;904701;999;72;5;6;1;3;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60352904701;6,03529E+16;1444,301738;622
2;60352;904701;999;72;5;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60352904701;6,03529E+16;1444,301738;622
2;60354;900902;999;17;5;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60354900902;6,03549E+16;143,2832721;621
2;60354;900902;999;17;5;2;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60354900902;6,03549E+16;143,2832721;621
2;60354;900902;999;30;5;3;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;60354900902;6,03549E+16;143,2832721;621
2;60354;900902;999;30;5;4;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;60354900902;6,03549E+16;143,2832721;621
2;60354;900902;999;30;5;5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;60354900902;6,03549E+16;143,2832721;621
2;60354;900902;999;30;5;6;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;60354900902;6,03549E+16;143,2832721;621
2;60354;900902;999;30;5;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60354900902;6,03549E+16;143,2832721;621
2;60450;902001;999;29;99;1;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;60450902001;6,04509E+16;191,2731154;622
2;60450;902001;999;29;99;2;1;2;2;2;2;3;3;2;2;2;2;3;2;2;2;2;2;1;2;2;2;2;2;2;60450902001;6,04509E+16;191,2731154;622
2;60450;902001;999;29;99;3;1;2;2;3;2;3;2;3;2;2;2;3;2;3;2;2;3;2;2;2;3;3;3;3;60450902001;6,04509E+16;191,2731154;622
2;60450;902001;999;29;99;4;1;3;1;3;3;3;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;3;3;3;60450902001;6,04509E+16;191,2731154;622
2;60450;902001;999;29;99;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60450902001;6,04509E+16;191,2731154;622
2;60450;902001;999;29;99;6;1;2;3;2;3;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;60450902001;6,04509E+16;191,2731154;622
2;60450;902001;999;29;99;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60450902001;6,04509E+16;191,2731154;622
1;60550;804;1;4;99;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;60550000804;6,055E+16;167,1713075;612
1;60550;804;1;4;99;3;1;2;2;2;2;2;1;2;2;2;2;3;3;2;2;3;3;2;2;1;1;2;3;3;60550000804;6,055E+16;167,1713075;612
1;60550;804;1;4;99;4;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;2;60550000804;6,055E+16;167,1713075;612
1;60550;804;1;4;99;6;1;3;3;3;3;2;3;2;3;1;1;2;2;3;3;2;2;2;2;2;3;1;2;3;60550000804;6,055E+16;167,1713075;612
1;60550;804;1;4;99;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;60550000804;6,055E+16;167,1713075;612
1;60550;804;1;4;99;9;1;3;2;3;2;3;3;3;3;1;2;2;2;3;2;3;3;2;2;2;1;1;3;3;60550000804;6,055E+16;167,1713075;612
1;60550;804;1;4;99;10;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;2;3;2;60550000804;6,055E+16;167,1713075;612
2;60552;900302;999;2;9;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;60552900302;6,05529E+16;299,1746146;622
2;60552;900302;999;2;9;5;1;2;1;1;1;2;2;2;1;3;2;3;3;2;2;2;2;2;2;2;2;1;1;1;60552900302;6,05529E+16;299,1746146;622
2;60552;900302;999;2;9;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;60552900302;6,05529E+16;299,1746146;622
2;60552;900302;999;2;9;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;60552900302;6,05529E+16;299,1746146;622
2;60552;900302;999;2;9;8;1;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;60552900302;6,05529E+16;299,1746146;622
2;60552;900302;999;2;9;10;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;60552900302;6,05529E+16;299,1746146;622
2;60650;900602;999;14;5;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;3;3;3;3;60650900602;6,06509E+16;903,0143749;621
2;60650;900602;999;14;5;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;60650900602;6,06509E+16;903,0143749;621
2;60650;900602;999;14;5;3;1;3;3;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;2;3;60650900602;6,06509E+16;903,0143749;621
2;60650;900602;999;14;5;4;1;3;3;1;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;60650900602;6,06509E+16;903,0143749;621
2;60650;900602;999;14;5;5;1;3;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;3;2;3;60650900602;6,06509E+16;903,0143749;621
2;60650;900602;999;14;5;6;1;3;3;2;2;2;2;2;2;2;1;3;3;3;3;3;3;2;2;2;2;3;3;3;60650900602;6,06509E+16;903,0143749;621
2;60650;900602;999;14;5;7;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;60650900602;6,06509E+16;903,0143749;621
